title,publication_date,description,url,body_text,paragraph_count,word_count,http_status,archive_page,archive_month,search_text,locality_matches,locality_match_count,locality_matches_v2,locality_match_count_v2,locality_matches_final,locality_match_count_final,document_type,headline_description_text,opening_paragraph,headline_locality_matches,opening_locality_matches,primary_area_fips,primary_locality_name,locality_resolution_method,locality_resolution_status,project_summary_text,money_mentions,job_mentions,money_mention_count,job_mention_count,money_mentions_scored,job_mentions_scored,announced_investment_usd,investment_extraction_score,investment_raw_text,announced_jobs,jobs_extraction_score,jobs_raw_text,title_text,description_text,opening_text,announced_investment_usd_v2,investment_source_v2,investment_raw_text_v2,announced_jobs_v2,jobs_source_v2,jobs_raw_text_v2,investment_extraction_source,jobs_extraction_source,company_name_raw,company_name_opening,company_name_title_v2,company_name,company_name_normalized,company_name_normalized_v2,company_name_final,project_industry_code,project_industry_title,strategic_theme,nlp_text,nlp_text_clean,nmf_topic_id,nmf_topic_label,nmf_topic_strength,area_fips,employment_growth_pct,employment_change,matched_employment_2019,matched_employment_2025,area_fips_competitive,total_regional_competitive_effect,area_fips_specialization,industry_code,industry_title,location_quotient,regional_signal_type,area_fips_qcew,industry_code_qcew,industry_title_qcew,location_quotient_qcew,is_specialized,ranking_eligible_specialization,area_fips_industry,industry_code_industry,regional_competitive_effect,employment_growth_pct_industry,industry_alignment_type
Virginia Steel Expands in Bland County,2026-08-05,Structural steel manufacturer’s $3.6M investment will more than triple workforce,https://www.vedp.org/press-release/2026-08/bland-virginia-steel,"RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in Bland County after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.

“Companies like Virginia Steel are well positioned to grow, reach customers efficiently, and compete in markets across the Mid-Atlantic and beyond,” said Secretary of Commerce and Trade Carrie Chenery. “This expansion is an example of how local and regional leadership, industry, and state partners are coming together to drive economic growth in every corner of the Commonwealth. Virginia Steel’s commitment to advances in manufacturing will improve their production capabilities while supporting the continued growth of Bland County and the surrounding region.”

“This investment is first and foremost an investment in the people of Southwest Virginia. We are creating careers that provide long-term opportunities, advanced technical skills, and a future for families right here at home while working alongside our educational, community, and state partners to strengthen the region’s manufacturing workforce,” said Virginia Steel and Fabrication, Inc., Directors Shaun Huffman and Blake Ray. “Southwest Virginia helped build America. For generations, the coal from these mountains powered our nation, and today this region is helping build its future through advanced manufacturing and skilled trades. We are grateful to Governor Spanberger, the Commonwealth, and our local partners for recognizing what we have always known: when you invest in rural Virginia, you invest in some of the hardest-working, most capable people anywhere in the country.”

“Bland County is proud to support Virginia Steel’s continued growth in Bastian,” said Bland County Administrator Cameron B. Burton. “For over 30 years, this company has been a cornerstone of our community, and this expansion — representing a $3.6 million investment and the creation of 52 new jobs — further solidifies our region’s position as a hub for advanced manufacturing. We are excited to partner with them as they strengthen our local economy and continue to offer quality career opportunities for our residents. We are also deeply grateful for the continued partnership with the Governor’s office, the Virginia Economic Development Partnership, the Mount Rogers Regional Partnership, and the Bland County EDA, whose collaboration has been instrumental in making this investment possible.” “We are grateful for Virginia Steel’s continued investment in our communities and appreciate the company’s commitment to growing in Southwest Virginia,” said Mount Rogers Regional Partnership Deputy Director Rebecca Fisher. “This expansion creates quality jobs, strengthens our regional economy, and reflects what can be achieved when local, regional, and state partners work together to support business growth.” “It is always exciting to see a company that has been successful in Southwest Virginia grow and expand, and I am glad that the Tobacco Commission was able to help secure this expansion for the Commonwealth,” said Tobacco Commission Chairman and Delegate Will Morefield. “This expansion is proof positive that we have the resources and workforce to help businesses succeed. I want to thank Virginia Steel for being a great partner over the last 30-plus years and for continuing to invest in their operation here in Bland. Adding 52 new jobs and increasing their production capacity demonstrates Virginia Steel's commitment to our region, and I wish them the very best as they get their expansion underway.” “I am delighted that Virginia Steel and Fabrication, Inc. has chosen to continue to invest in Bland County, creating 52 new jobs,” said Senator Travis Hackworth. “Their willingness to make upgrades and increase production will have a positive impact in Bland County. Thank you to the Virginia Economic Development Partnership, the Mount Rogers Regional Partnership, and my fellow members on the Virginia Tobacco Region Revitalization Commission for working with Bland County on this project.” The Virginia Economic Development Partnership worked with Bland County, the Mount Rogers Regional Partnership, and the Virginia Tobacco Region Revitalization Commission to secure the project for Virginia. Governor Spanberger approved a $200,000 grant from the Commonwealth’s Opportunity Fund to assist Bland County with the project. Funding and services to support the company’s employee training activities will be provided through the Virginia Jobs Investment Program.

Contact

Contact

Contact",7,857,200,0,2026-08-01,"Virginia Steel Expands in Bland County Structural steel manufacturer’s $3.6M investment will more than triple workforce RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in Bland County after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.

“Companies like Virginia Steel are well positioned to grow, reach customers efficiently, and compete in markets across the Mid-Atlantic and beyond,” said Secretary of Commerce and Trade Carrie Chenery. “This expansion is an example of how local and regional leadership, industry, and state partners are coming together to drive economic growth in every corner of the Commonwealth. Virginia Steel’s commitment to advances in manufacturing will improve their production capabilities while supporting the continued growth of Bland County and the surrounding region.”

“This investment is first and foremost an investment in the people of Southwest Virginia. We are creating careers that provide long-term opportunities, advanced technical skills, and a future for families right here at home while working alongside our educational, community, and state partners to strengthen the region’s manufacturing workforce,” said Virginia Steel and Fabrication, Inc., Directors Shaun Huffman and Blake Ray. “Southwest Virginia helped build America. For generations, the coal from these mountains powered our nation, and today this region is helping build its future through advanced manufacturing and skilled trades. We are grateful to Governor Spanberger, the Commonwealth, and our local partners for recognizing what we have always known: when you invest in rural Virginia, you invest in some of the hardest-working, most capable people anywhere in the country.”

“Bland County is proud to support Virginia Steel’s continued growth in Bastian,” said Bland County Administrator Cameron B. Burton. “For over 30 years, this company has been a cornerstone of our community, and this expansion — representing a $3.6 million investment and the creation of 52 new jobs — further solidifies our region’s position as a hub for advanced manufacturing. We are excited to partner with them as they strengthen our local economy and continue to offer quality career opportunities for our residents. We are also deeply grateful for the continued partnership with the Governor’s office, the Virginia Economic Development Partnership, the Mount Rogers Regional Partnership, and the Bland County EDA, whose collaboration has been instrumental in making this investment possible.” “We are grateful for Virginia Steel’s continued investment in our communities and appreciate the company’s commitment to growing in Southwest Virginia,” said Mount Rogers Regional Partnership Deputy Director Rebecca Fisher. “This expansion creates quality jobs, strengthens our regional economy, and reflects what can be achieved when local, regional, and state partners work together to support business growth.” “It is always exciting to see a company that has been successful in Southwest Virginia grow and expand, and I am glad that the Tobacco Commission was able to help secure this expansion for the Commonwealth,” said Tobacco Commission Chairman and Delegate Will Morefield. “This expansion is proof positive that we have the resources and workforce to help businesses succeed. I want to thank Virginia Steel for being a great partner over the last 30-plus years and for continuing to invest in their operation here in Bland. Adding 52 new jobs and increasing their production capacity demonstrates Virginia Steel's commitment to our region, and I wish them the very best as they get their expansion underway.” “I am delighted that Virginia Steel and Fabrication, Inc. has chosen to continue to invest in Bland County, creating 52 new jobs,” said Senator Travis Hackworth. “Their willingness to make upgrades and increase production will have a positive impact in Bland County. Thank you to the Virginia Economic Development Partnership, the Mount Rogers Regional Partnership, and my fellow members on the Virginia Tobacco Region Revitalization Commission for working with Bland County on this project.” The Virginia Economic Development Partnership worked with Bland County, the Mount Rogers Regional Partnership, and the Virginia Tobacco Region Revitalization Commission to secure the project for Virginia. Governor Spanberger approved a $200,000 grant from the Commonwealth’s Opportunity Fund to assist Bland County with the project. Funding and services to support the company’s employee training activities will be provided through the Virginia Jobs Investment Program.

Contact

Contact

Contact","[{'area_fips': '51021', 'locality_name': 'Bland County'}]",1,"[{'area_fips': '51021', 'locality_name': 'Bland County', 'match_type': 'official_name'}]",1,"[{'area_fips': '51021', 'locality_name': 'Bland County', 'match_type': 'official_name'}]",1,business_investment_project,Virginia Steel Expands in Bland County Structural steel manufacturer’s $3.6M investment will more than triple workforce,"RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in Bland County after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.","[{'area_fips': '51021', 'locality_name': 'Bland County', 'match_type': 'official_name'}]","[{'area_fips': '51021', 'locality_name': 'Bland County', 'match_type': 'official_name'}]",51021,Bland County,headline_or_description,resolved,"Virginia Steel Expands in Bland County Structural steel manufacturer’s $3.6M investment will more than triple workforce RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in Bland County after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.","[{'raw_text': '$3.6M', 'value_usd': 3600000.0, 'start': 71}, {'raw_text': '$3.6 million', 'value_usd': 3600000.0, 'start': 233}]","[{'raw_text': 'create 52 new jobs', 'jobs': 52, 'start': 305}, {'raw_text': '52 new jobs', 'jobs': 52, 'start': 312}]",2,2,"[{'raw_text': '$3.6M', 'value_usd': 3600000.0, 'start': 71, 'context': 'Virginia Steel Expands in Bland County Structural steel manufacturer’s $3.6M investment will more than triple workforce RICHMOND, VA — Governor Abigail Spanberger announced today that Virgini', 'score': 6}, {'raw_text': '$3.6 million', 'value_usd': 3600000.0, 'start': 233, 'context': 'kforce RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the comp', 'score': 4}]","[{'raw_text': 'create 52 new jobs', 'jobs': 52, 'start': 305, 'context': 'irginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia St', 'score': 3}, {'raw_text': '52 new jobs', 'jobs': 52, 'start': 312, 'context': ' Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on ', 'score': 3}]",3600000.0,6.0,$3.6M,52.0,3.0,create 52 new jobs,Virginia Steel Expands in Bland County,Structural steel manufacturer’s $3.6M investment will more than triple workforce,"RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in Bland County after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.",3600000.0,description,$3.6M,52.0,opening_paragraph,create 52 new jobs,description,opening_paragraph,Virginia Steel,"Virginia Steel and Fabrication, Inc.",Virginia Steel,"Virginia Steel and Fabrication, Inc.","Virginia Steel and Fabrication, Inc.","Virginia Steel and Fabrication, Inc.","Virginia Steel and Fabrication, Inc.",31-33,Manufacturing,Advanced Manufacturing,"Virginia Steel Expands in Bland County Structural steel manufacturer’s $3.6M investment will more than triple workforce RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in Bland County and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in Bland County after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.","Virginia Steel Expands in Structural steel manufacturer’s $3.6M investment will more than triple workforce RICHMOND, VA — Governor Abigail Spanberger announced today that Virginia Steel and Fabrication, Inc. will invest $3.6 million to expand its operational capabilities in and create 52 new jobs — more than tripling the company’s current workforce of 19 employees. “Congratulations to Virginia Steel on expanding its operations in after more than 30 years in the community,” said Governor Abigail Spanberger. “By making new investments in advanced manufacturing technology and more than tripling its workforce, Virginia Steel is demonstrating that innovation and job creation go hand in hand. This expansion strengthens a homegrown Virginia business, creates new opportunities for Southwest Virginia, and reinforces the Commonwealth’s position as a leader in advanced manufacturing.” Founded in 1994, Virginia Steel provides custom steel fabrication, welding, and steel purchasing services for commercial and industrial construction projects across Southwest Virginia. As part of its investment, the company will upgrade and fully automate key manufacturing equipment and expand its existing facility to accommodate these enhancements and increase production capacity in response to growing market demand. The project also includes infrastructure upgrades to support the new technology, boost operational efficiency, and support the transportation of finished products to customers.",3,"Workforce, Growth & Regional Development",0.2899226148005239,51021,0.1581843191196698,115.0,727.0,842.0,51021,140.04597445701222,51021,31-33,Manufacturing,10.508566074926977,Reinforcing Strength,51021,31-33,Manufacturing,10.508566074926977,True,True,51021,31-33,139.4920302136706,0.1993355481727574,Established & Competitive
